word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
glow,glow,glәu,"n. a feeling of considerable warmth
n. a steady even light without flames
v. emit a steady even light without flames
v. have a complexion with a strong bright color, such as red or pink","n. 赤热, 光辉, 热情, 热烈, 红光
vi. 发红光, 红光焕发, 发热, 洋溢, 激动",v:49/n:51,2,0,cet4 cet6 ky ielts gre,6174,5092,glow
Whitehall,whitehall,'waithɔ:l,"n. a wide street in London stretching from Trafalgar Square to the Houses of Parliament; site of many government offices
n. the British civil service","n. 白厅, 英国政府",,2,0,,6175,0,whitehall
conductor,conductor,kәn'dʌktә,"n. the person who leads a musical group
n. a substance that readily conducts e.g. electricity and heat
n. the person who collects fares on a public conveyance
n. a device designed to transmit electricity, heat, etc.","n. 领导者, 指挥者, 售票员, 向导
[化] 导体",n:100,2,0,gk cet4 cet6 ky toefl,6176,5912,conductor
orbit,orbit,'ɒ:bit,"n. the (usually elliptical) path described by one celestial body in its revolution about another
n. the path of an electron around the nucleus of an atom","n. 轨道, 常轨, 眼眶
vt. 绕...轨道而行
vi. 进入轨道, 盘旋",v:21/n:79,2,0,gk cet4 cet6 ky toefl ielts,6177,4178,orbit
scramble,scramble,'skræmbl,"n. an unceremonious and disorganized struggle
v. to move hurriedly
v. bring into random order
v. make unintelligible","n. 攀缘, 爬行, 抢夺, 混乱, 紧急起飞
vi. 攀缘, 杂乱蔓延, 争夺, 拼凑, 匆忙
vt. 攀登, 扰乱, 使混杂",n:2/v:98,2,0,cet6 ky toefl gre,6181,4326,scramble
blonde,blonde,blɔnd,"n a person with fair skin and hair
n a light grayish yellow to near white
a being or having light colored skin and hair and usually blue or grey eyes","a. (头发)亚麻色的, 淡色的, 白肤金发碧眼的, 白里透红的, 白皙的, 淡黄色的
n. 肤色白皙的金发女人",j:76/n:24,2,1,ielts,6183,6949,blonde
upgrade,upgrade,'ʌpgreid,"n. software that provides better performance than an earlier version did
n. a reservation that is improved
n. the property possessed by a slope or surface that rises
n. hardware that provides better performance than an earlier version did","n. 上坡, 升级, 上升
adv. 往上
vt. 使升级, 提升, 改良品种
vi. 升级
[计] 升级",n:35/v:65,2,0,cet6 ky toefl gre,6186,5927,upgrade
franchise,franchise,'fræntʃaiz,"n. an authorization to sell a company's goods or services in a particular place
n. a business established or operated under an authorization to sell or distribute a company's goods or services in a particular area
n. a statutory right or privilege granted to a person or group by a government (especially the rights of citizenship and the right to vote)
v. grant a franchise to","n. 公民权, 特权, 特许经营权, 免赔额
vt. 给以特权, 给以...公民权",v:8/n:92,2,0,,6188,4357,franchise
unveil,unveil,.ʌn'veil,"v. remove the veil from
v. remove the cover from","vt. 揭开, 揭幕, 除去...的面纱
vi. 显露, 除去面纱",v:100,2,0,toefl,6190,6721,unveil
fixture,fixture,'fikstʃә,n. an object firmly fixed in place (especially in a household),"n. 固定(状态), 固定物, 设备
[计] 夹具",n:100,2,0,cet6 ky toefl ielts,6192,7036,fixture
attacker,attacker,ә'tækә,n. someone who attacks,n. 攻击者,n:100,2,0,,6197,8701,attacker
subordinate,subordinate,sә'bɒ:dnit,"n. an assistant subject to the authority or control of another
v. rank or order as less important or consider of less value
v. make subordinate, dependent, or subservient
a. lower in rank or importance","n. 属下, 附属物
a. 下级的, 次要的, 附属的
vt. 使居下位, 使服从",j:52/v:16/n:32,2,0,cet6 ky toefl ielts,6201,9779,subordinate
motorist,motorist,'mәutәrist,n. someone who drives (or travels in) an automobile,"n. 开汽车者, 驾车旅行的人",n:100,2,0,,6207,9411,motorist
groan,groan,grәun,"n. an utterance expressing pain or disapproval
v. indicate pain, discomfort, or displeasure","n. 呻吟, 叹息
vi. 呻吟, 抱怨, 受压迫
vt. 呻吟地说",n:30/v:70,2,0,cet4 cet6 ky ielts gre,6209,7178,groan
hi,hi,hai,"n an expression of greeting
n a state in the United States in the central Pacific on the Hawaiian Islands",interj. 喂,u:100,3,1,gk,6210,2072,hi
novelist,novelist,'nɒvәlist,n. one who writes novels,n. 小说家,n:100,2,0,gk,6213,6348,novelist
dwarf,dwarf,dwɒ:f,"n. a person who is markedly small
n. a plant or animal that is atypically small
v. check the growth of","n. 矮子, 侏儒
v. (使)变矮小",v:29/n:71,2,0,cet6 ky toefl ielts gre,6218,6855,dwarf
interact,interact,.intәr'ækt,v. act together or towards others or with others,"vi. 互相影响, 交互作用
n. 幕间剧, 幕间休息",v:100,2,0,cet6 ky toefl ielts,6221,4341,interact
senator,senator,'senәtә,n. a member of a senate,"n. 参议员, (某些大学的)理事
[法] 参议员, 上议员",n:100,3,1,cet6 ky toefl,6231,2769,senator
Muslim,muslim,'mjzlim; (?@) 'mʌzlem,"n. a believer in or follower of Islam
a. of or relating to or supporting Islamism","n. 伊斯兰教, 伊斯兰教教徒",j:60/n:40,4,0,,6234,2592,muslim
consortium,consortium,kәn'sɒ:tjәm,n. an association of companies for some definite purpose,"n. 协会, 合伙, (国际性)财团
[经] 合作, 联合, 财团",n:100,2,0,toefl,6238,8081,consortium
crouch,crouch,'krautʃ,"n. the act of bending low with the limbs close to the body
v. bend one's back forward from the waist on down","n. 蹲伏, 蜷缩
vi. 蹲下, 蜷着, 缩着
vt. 低头",n:10/v:90,2,0,toefl ielts gre,6240,6738,crouch
intercourse,intercourse,'intәkɒ:s,n. communication between individuals,"n. 交往, 交流
[医] 交际, 往来",n:100,2,0,cet6 ky,6243,7736,intercourse
sodium,sodium,'sәudiәm,n. a silvery soft waxy metallic element of the alkali metal group; occurs abundantly in natural compounds (especially in salt water); burns with a yellow flame and reacts violently in water; occurs in sea water and in the mineral halite (rock salt),"n. 钠
[化] 钠Na",n:100,2,0,cet6 toefl,6256,3783,sodium
ski,ski,ski:,"n. narrow wood or metal or plastic runners used in pairs for gliding over snow
v. move along on skis","n. 滑雪橇
vi. 滑雪",v:29/n:71,3,0,gk cet4 cet6 ky,6258,3032,ski
fishery,fishery,'fiʃәri,n. a workplace where fish are caught and processed and sold,"n. 渔业
[法] 捕鱼, 捕鱼权",n:100,2,0,ky gre,6265,5973,fishery
therapist,therapist,'θerәpist,n. a person skilled in a particular type of therapy,"n. 治疗学家
[医] 治疗学家",n:100,2,0,ielts,6273,3916,therapist
embryo,embryo,'embriәu,"n. (botany) a minute rudimentary plant contained within a seed or an archegonium
n. an animal organism in the early stages of growth and differentiation that in higher forms merge into fetal stages but in lower forms terminate in commencement of larval life","n. 胚胎, 胎儿, 胚芽
[医] 胚, 胚胎",n:100,2,0,toefl,6275,6655,embryo
blink,blink,bliŋk,"n. a reflex that closes and opens the eyes rapidly
v. briefly shut the eyes","vi. 眨眼, 闪亮
vt. 眨眼, 使闪亮
n. 眨眼, 瞬间, 闪光, 闪烁
[计] 闪烁",n:15/v:85,2,0,cet6 toefl ielts,6283,4607,blink
ITV,itv,,,"独立电视, 工业电视, 教学电视
[计] 交互式电视, 电视点播",,2,0,,6284,0,itv
skipper,skipper,'skipә,"n. a student who fails to attend classes
v. work as the skipper on a vessel","n. 船长, 机长, 队长",v:9/n:91,2,0,,6288,15190,skipper
legislature,legislature,'ledʒisleitʃә,n. persons who make or amend or repeal laws,"n. 立法机关, 议会, 立法院
[法] 立法机构, 立法机关",n:100,2,0,toefl gre,6289,4361,legislature
gig,gig,gig,"n. long and light rowing boat; especially for racing
n. a cluster of hooks (without barbs) that is drawn through a school of fish to hook their bodies; used when fish are not biting
n. tender that is a light ship's boat; often for personal use of captain
n. small two-wheeled horse-drawn carriage; with two seats and no hood","n. 旋转物, 轻便双轮马车, 赛艇, 鱼叉, 记过, 爵士乐演奏会
vi. 乘轻便双轮马车, 乘快艇, (用鱼叉)叉鱼
vt. (用鱼叉)叉, 刺激, 记过",n:100,2,0,,6294,7993,gig
goalkeeper,goalkeeper,'gәulki:pә,"n. the soccer or hockey player assigned to protect the goal
n. the defensive position on an ice hockey or soccer or lacrosse team who stands in front of the goal and tries to prevent opposing players from scoring",n. 守门员,n:100,2,0,,6313,22826,goalkeeper
GDP,gdp,,n the measure of an economy adopted by the United States in 1991; the total market values of goods and services produced by workers and capital within a nation's borders during a given period (usually 1 year),[化] 鸟苷二磷酸,,2,0,,6317,7057,gdp
confusing,confusing,,"s. causing confusion or disorientation
s. lacking clarity of meaning; causing confusion or perplexity",a. 令人困惑的；混淆的；混乱的,j:100,2,1,,6332,6232,confusing
deteriorate,deteriorate,di'tiәriәreit,v. become worse or disintegrate,v. (使)恶化,v:100,2,0,cet6 ky toefl ielts gre,6333,7587,deteriorate
understandable,understandable,.ʌndә'stændәbl,s capable of being apprehended or understood,a. 可以理解的,j:100,2,0,,6334,6914,understandable
forge,forge,fɒ:dʒ,"n. furnace consisting of a special hearth where metal is heated before shaping
n. a workplace where metal is worked by heating and hammering
v. create by hammering
v. make a copy of with the intent to deceive","n. 熔炉, 铁工厂
vt. 打制, 锻造, 伪造
vi. 锻造, 伪造",n:6/v:94,2,0,cet6 ky toefl ielts gre,6336,5304,forge
considering,considering,kәn'sidәriŋ,"v deem to be
v give careful consideration to
v take into consideration for exemplifying purposes
v show consideration for; take into account
v think about carefully; weigh
v judge or regard; look upon; judge
v look at attentively
v look at carefully; study mentally
v regard or treat with consideration, respect, and esteem","prep. 就...而论
conj. 考虑到",i:40/c:58/r:2,3,0,,6337,4967,considering
wary,wary,'wєәri,a. marked by keen caution and watchful prudence,"a. 谨慎的, 小心的, 机警的, 周到的, 唯恐的",j:100,2,0,toefl ielts gre,6338,6004,wary
oblige,oblige,ә'blaidʒ,"v. bind by an obligation; cause to be indebted
v. provide a service or favor for someone","vt. 强制, 施恩惠于, 使感激
vi. 施恩惠, 帮忙",v:100,2,0,cet4 cet6 ky toefl ielts gre,6344,6685,oblige
prone,prone,prәun,"s. having a tendency (to); often used in combination
s. lying face downward","a. 俯伏的, 面向下的, 有...倾向的
[医] 旋前的, 伏的, 俯的",j:100,2,0,cet6 ky toefl ielts gre,6346,6224,prone
noticeable,noticeable,'nәutisәbl,"a. capable or worthy of being perceived
s. readily noticed","a. 显而易见的, 显著的, 值得注意的",j:100,2,1,cet4 cet6 ky,6347,8488,noticeable
enlarge,enlarge,in'lɑ:dʒ,"v. make larger
v. become larger or bigger","vt. 扩大, 增大
vi. 扩大, 详述",v:100,2,0,gk cet4 cet6 ky,6348,7530,enlarge
amusing,amusing,ә'mju:ziŋ,"s. providing enjoyment; pleasantly entertaining
s. arousing or provoking laughter","a. 有趣的, 引人发笑的",j:100,2,1,,6350,9042,amusing
ample,ample,'æmpl,"a. more than enough in size or scope or capacity
s. affording an abundant supply
s. fairly large","a. 大量的, 充足的, 丰富的",j:100,2,0,gk cet6 ky toefl ielts gre,6351,6289,ample
token,token,'tәukәn,"n. an individual instance of a type of symbol
n. something serving as a sign of something else
n. a metal or plastic disk that can be redeemed or used in designated slot machines","n. 表征, 记号, 代币
a. 象征的, 表意的
[计] 记号",j:32/n:68,2,0,cet6 ky ielts,6352,8924,token
obsession,obsession,әb'seʃәn,n. an unhealthy and compulsive preoccupation with something or someone,"n. 困扰, 困扰人的情绪
[医] 强迫观念",n:100,2,0,cet6 ky toefl ielts gre,6354,5558,obsession
cynical,cynical,'sinikәl,s. believing the worst of human nature and motives; having a sneering disbelief in e.g. selflessness of others,"a. 愤世嫉俗的, 讽刺的, 冷嘲的",j:100,2,0,cet6 toefl ielts,6355,7052,cynical
naive,naive,nɑ:'i:v,"a. marked by or showing unaffected simplicity and lack of guile or worldly experience
s. inexperienced","a. 天真的, 纯真的, 幼稚的",j:100,2,0,cet6 ky gre,6356,6114,naive
slate,slate,sleit,"n. (formerly) a writing tablet made of slate
n. thin layers of rock used for roofing
n. a fine-grained metamorphic rock that can be split into thin layers
n. a list of candidates nominated by a political party to run for election to public offices","n. 板岩, 页岩, 提名名单, 人选, 记录, 石板
a. 石板色的
vt. 铺石板, 责骂, 痛打",v:39/n:61,2,0,ielts gre,6358,8061,slate
lasting,lasting,'lɑ:stiŋ,s. lasting a long time without change,"a. 永久的, 永恒的, 持久的
n. 厚实斜纹织物",j:100,2,0,toefl gre,6361,6220,lasting
heal,heal,hi:l,v. get healthy again,"vi. 痊愈
vt. 使复原, 使和解, 治愈",v:100,3,1,cet4 cet6 ky toefl ielts gre,6363,4371,heal
foresee,foresee,fɒ:'si:,"v realize beforehand
v picture to oneself; imagine possible
v act in advance of; deal with ahead of time","vt. 预见, 预知",v:100,2,0,gk cet6 ky toefl ielts,6364,7614,foresee
spark,spark,spɑ:k,"n. a small but noticeable trace of some quality that might become stronger
n. Scottish writer of satirical novels (born in 1918)
n. a small fragment of a burning substance thrown out by burning material or by friction
v. emit or produce sparks","n. 火花, 火星, 闪光, 无线电报务员, 瞬间放电, 活力, 朝气, 花花公子, 情郎
vi. 闪光, 发火花, 求婚
vt. 发动, 鼓舞, 使有朝气, 求婚",n:44/v:56,3,0,cet4 cet6 ky toefl ielts gre,6367,4805,spark
insistence,insistence,in'sistәns,"n. continual and persistent demands
n. the act of insisting on something","n. 坚持, 坚决主张",n:100,2,0,toefl,6368,7306,insistence
destructive,destructive,di'strʌktiv,a. causing destruction or much damage,"a. 毁灭性的, 破坏的, 有害的
[医] 破坏的, 毁坏的",j:100,2,0,cet4 cet6 ky toefl ielts,6370,5818,destructive
finished,finished,'finiʃt,"a. (of materials or goods) brought to the desired final state
a. ended or brought to an end
s. (of skills or the products of skills) brought to or having the greatest excellence; perfected
s. having a surface coating or finish applied","a. 完成的, 完结的, 精巧的, 完美的",j:100,2,1,,6373,6866,finished
destiny,destiny,'destini,"n. an event (or a course of events) that will inevitably happen in the future
n. the ultimate agency regarded as predetermining the course of events (often personified as a woman)","n. 命运, 定数",n:100,2,0,cet6 ky toefl ielts,6374,5162,destiny
humble,humble,'hʌmbl,"v. cause to be unpretentious
s. low or inferior in station or quality
a. marked by meekness or modesty; not arrogant or prideful
s. used of unskilled work (especially domestic work)","a. 低下的, 谦逊的, 粗陋的
vt. 使...卑下, 降低...地位, 贬抑",j:83/v:17,2,0,cet4 cet6 ky toefl ielts gre,6375,5970,humble
tidy,tidy,'taidi,"n. receptacle that holds odds and ends (as sewing materials)
v. put (things or places) in order
a. marked by order and cleanliness in appearance or habits","n. 椅子的背罩, 装杂物的容器
a. 整齐的, 有条理的
vt. 弄整齐, 收拾, 整理
vi. 整理, 收拾",j:73/v:27,2,1,zk gk cet4 cet6 ky ielts gre,6376,9867,tidy
