word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
fingertip,fingertip,'fiŋgәtip,n. the end (tip) of a finger,"n. 指尖, 指套",n:100,1,0,toefl,9893,7248,fingertip
excluding,excluding,,"v prevent from being included or considered or accepted
v prevent from entering; shut out
v lack or fail to include
v prevent from entering; keep out
v put out or expel from a place","prep. 把...排除在外, 不包括..., 不计...",i:100,1,1,,9894,15000,excluding
approximate,approximate,ә'prɒksimәt,"v. be close or similar
s. not quite exact or correct
s. very close in resemblance
s. located close together","a. 大约的, 接近的, 近似的
vt. 接近, 使接近, 粗略估计
vi. 接近于",j:44/v:56,2,1,cet4 cet6 ky toefl ielts gre,9895,11835,approximate
oyster,oyster,'ɒistә,"n. marine mollusks having a rough irregular shell; found on the sea bed mostly in coastal waters
n. a small muscle on each side of the back of a fowl
v. gather oysters, dig oysters","n. 牡蛎, 蚝, 沉默者",n:100,1,0,cet6 toefl,9897,6305,oyster
limp,limp,limp,"v. walk impeded by some physical limitation or injury
v. proceed slowly or with difficulty
s. not firm
s. lacking in strength or firmness or resilience","n. 跛行
a. 柔软的, 无力的, 软弱的
vi. 跛行",n:28/j:29/v:43,2,0,cet6 ky toefl ielts gre,9898,9496,limp
aura,aura,'ɒ:rә,"n. a sensation (as of a cold breeze or bright light) that precedes the onset of certain disorders such as a migraine attack or epileptic seizure
n. an indication of radiant light drawn around the head of a saint","n. 气氛, 气味
[医] 先兆",n:100,1,0,toefl,9899,8108,aura
dummy,dummy,'dʌmi,"n. a person who does not talk
n. a figure representing the human form
v. make a dummy of
s. having the appearance of being real but lacking capacity to function","n. 傀儡, 假人, 仿制品
a. 虚设的, 假的, 名义上的",j:33/n:67,1,0,gre,9900,11288,dummy
crow,crow,krәu,"n. black birds having a raucous call
n. the cry of a cock (or an imitation of it)
n. a member of the Siouan people formerly living in eastern Montana
n. a Siouan language spoken by the Crow","n. 啼叫, 乌鸦, 鸡鸣, 撬棍
vi. 啼叫, 报晓",v:19/n:81,1,0,cet4 cet6 ky toefl,9901,8402,crow
amplify,amplify,'æmplifai,v. increase the volume of,"vt. 增强, 放大, 扩大, 详述
vi. 引伸",v:100,1,0,cet4 cet6 ky toefl ielts gre,9902,9595,amplify
wreckage,wreckage,'rekidʒ,n. the remaining parts of something that has been wrecked,"n. 残骸, 失事, 破坏
[经] (船双等的)失事遭难",n:100,1,0,cet4 gre,9903,8825,wreckage
bonfire,bonfire,'bɒnfaiә,n. a large outdoor fire that is lighted as a signal or in celebration,"n. 大篝火, 营火",n:100,1,0,,9904,12749,bonfire
bereavement,bereavement,bi'ri:vmәnt,n state of sorrow over the death or departure of a loved one,"n. 丧亲, 丧友",n:100,1,0,,9905,19894,bereavement
procure,procure,prәu'kjuә,v. get by special effort,"vt. 获得, 取得, 导致
vi. 拉皮条",v:100,1,0,ielts gre,9906,13308,procure
dishonest,dishonest,dis'ɒnist,a. deceptive or fraudulent; disposed to cheat or defraud or deceive,"a. 不诚实的
[法] 不忠实的, 不诚实的, 欺诈的",j:100,1,1,,9907,12320,dishonest
reaffirm,reaffirm,.ri:ә'fә:m,v. affirm once again,"vt. 重申, 再确认",v:100,1,0,,9908,9162,reaffirm
hub,hub,hʌb,"n. the central part of a car wheel (or fan or propeller etc) through which the shaft or axle passes
n. a center of activity or interest or commerce or transportation; a focal point around which events revolve","n. 毂, 木片, 中心
[计] 插座; 插孔; 集线器, 集中器, 连接器, 中继站",n:100,1,0,toefl gre,9909,6564,hub
witty,witty,'witi,s. combining clever conception and facetious expression,"a. 富于机智的, 诙谐的",j:100,2,0,cet6 toefl,9910,9923,witty
dearly,dearly,'diәli,"r. in a sincere and heartfelt manner
r. at a great cost
r. with affection","adv. 深深地, 昂贵地",r:100,1,0,,9912,10179,dearly
vulgar,vulgar,'vʌlgә,"s lacking refinement or cultivation or taste
s of or associated with the great masses of people
s being or characteristic of or appropriate to everyday language
s conspicuously and tastelessly indecent","a. 粗俗的, 庸俗的, 普通的, 通俗的, 方言的
[法] 庸俗的, 卑下的, 粗俗的",j:100,1,0,cet6 ky toefl ielts gre,9913,11317,vulgar
tow,tow,tәu,"n. the act of hauling something (as a vehicle) by means of a hitch or rope
v. drag behind","n. 拖, 拖绳, 拖轮
vt. 拖, 拉, 牵引",v:47/n:53,2,0,cet6 ky toefl ielts,9914,9000,tow
topple,topple,'tɒpl,v. cause to topple or tumble by pushing,"vt. 推翻, 颠覆
vi. 倒塌, 摇摇欲坠",v:100,2,0,gre,9915,7503,topple
rugged,rugged,'rʌgid,"a. sturdy and strong in constitution or construction; enduring
s. very difficult; severely testing stamina or resolution","a. 高低不平的, 崎岖的, 粗糙的",j:100,1,0,toefl,9918,6996,rugged
resultant,resultant,ri'zʌltәnt,n. the final point in a process,"a. 结果的, 合成的
n. 结果, 合力, 生成物",j:100,1,0,cet6 ky,9919,14064,resultant
ethos,ethos,'i:θɔs,n. (anthropology) the distinctive spirit of a culture or an era,n. 气质；民族精神；社会思潮,n:100,1,0,gre,9923,11241,ethos
thrilling,thrilling,'θriliŋ,s. causing quivering or shivering as by cold or fear or electric shock,"a. 毛骨悚然的, 令人兴奋的, 令人发抖的",j:100,1,0,,9924,10623,thrilling
skim,skim,skim,"n. a thin layer covering the surface of a liquid
n. reading or glancing through quickly
v. cause to skip over a surface
v. coat (a liquid) with a layer","vt. 撇取浮沫, 略读, 掠过
vi. 擦过, 浏览
n. 脱脂乳, 擦过, 表层物
a. 撇去浮沫的",n:18/v:82,1,0,cet4 cet6 ky toefl ielts gre,9925,8515,skim
clergyman,clergyman,'klә:dʒimәn,n. a member of the clergy and a spiritual leader of the Christian Church,n. 牧师,n:100,1,0,toefl,9927,15346,clergyman
bulge,bulge,bʌldʒ,"n. something that bulges out or is protuberant or projects from its surroundings
v. swell or protrude outwards
v. bulge out; form a bulge outward, or be so full as to appear to bulge
v. cause to bulge or swell outwards","n. 胀, 膨胀
vi. 凸出
vt. 使膨胀",n:42/v:58,1,0,ielts gre,9928,9786,bulge
ass,ass,æs,"n. a pompous fool
n. hardy and sure-footed animal smaller and with longer ears than the horse","n. 驴, 傻瓜, 笨蛋, 屁股
[计] 模拟仿真系统",n:100,2,0,cet6,9929,4201,ass
sewing,sewing,'sәuiŋ,"n. joining or attaching by stitches
n. needlework on which you are working with needle and thread","n. 缝制品, 缝纫",n:100,1,1,,9931,10515,sewing
railing,railing,'reiliŋ,"n. a barrier consisting of a horizontal bar and supports
n. material for making rails or rails collectively","n. 扶手, 栏杆, 抱怨
[电] 高重回率的雷达脉冲排挤",n:100,1,0,,9933,7653,railing
herring,herring,'heriŋ,"n. valuable flesh of fatty fish from shallow waters of northern Atlantic or Pacific; usually salted or pickled
n. commercially important food fish of northern waters of both Atlantic and Pacific","n. 青鱼, 鲱",n:100,1,0,,9934,10304,herring
earmark,earmark,'iәmɑ:k,n. identification mark on the ear of a domestic animal,"n. 耳上记号, 特征, 记号, 标记
vt. 在耳朵上做记号, 标记, 指定...作特定用途",n:39/v:61,1,0,,9935,12180,earmark
anaesthetic,anaesthetic,.ænis'θetik,a. relating to or producing insensibility,"n. 麻醉剂, 麻药
a. 麻木的, 麻醉的",n:100,1,0,,9936,32223,anaesthetic
waterproof,waterproof,'wɒtәpru:f,"n. any fabric impervious to water
v. make watertight","n. 防水材料
a. 不透水的, 防水的
vt. 使防水",j:97/v:3,1,0,cet4 cet6 ky toefl,9938,12010,waterproof
soda,soda,'sәudә,"n a sodium salt of carbonic acid; used in making soap powders and glass and paper
n a sweet drink containing carbonated water and flavoring","n. 苏打, 碳酸水
[化] 纯碱; 苏打; 碳酸钠",n:100,1,0,cet4 cet6 ky,9939,5125,soda
hostess,hostess,'hәustis,"n. a woman host
n. a woman innkeeper","n. 女主人, 女房东, 女老板",n:100,1,0,gk cet4 cet6 ky,9940,10323,hostess
ordnance,ordnance,'ɒ:dnәns,"n military supplies
n large but transportable armament","n. 大炮, 军械, 武器",n:100,1,0,gre,9945,19095,ordnance
gracious,gracious,'greiʃәs,"a. characterized by charm, good taste, and generosity of spirit
s. disposed to bestow favors","a. 亲切的, 慈善的",j:100,1,0,cet4 cet6 ky toefl ielts gre,9946,8538,gracious
childbirth,childbirth,'tʃaildbә:θ,n. the parturition process in human beings; having a baby; the process of giving birth to a child,"n. 分娩
[医] 分娩, 生产",n:100,1,0,,9947,10922,childbirth
allotment,allotment,ә'lɒtmәnt,"n. a share set aside for a specific purpose
n. the act of distributing by allotting or apportioning; distribution according to a plan","n. 分配, 拨款, 命运
[经] 分配, 拨款, 分配额分派认购额",n:100,1,0,,9948,14275,allotment
acquit,acquit,ә'kwit,v. pronounce not guilty of criminal charges,"vt. 无罪释放, 表现, 使履行
[法] 开释, 释放, 免",v:100,2,0,toefl gre,9949,9999,acquit
overdraft,overdraft,'әjvәdrɑ:ft; (?@) -dræft,n. a draft in excess of the credit balance,"n. 透支, 透支额, 气流, 过度通风
[经] 透支",n:100,1,0,,9950,25476,overdraft
dizzy,dizzy,'dizi,"v. make dizzy or giddy
s. having or causing a whirling sensation; liable to falling","a. 晕眩的, 眼花缭乱的
vt. 使晕眩",j:100,2,0,gk cet6 ky toefl ielts,9951,8740,dizzy
pneumonia,pneumonia,nju:'mәunjә,n. respiratory disease characterized by inflammation of the lung parenchyma (excluding the bronchi) with congestion caused by viruses or bacteria or irritants,"n. 肺炎
[医] 肺炎",n:100,1,0,ky,9952,8632,pneumonia
spawn,spawn,spɒ:n,"n. the mass of eggs deposited by fish or amphibians or molluscs
v. lay spawn","n. (鱼)卵, 产物
vt. 产卵, 酿成, 大量生产
vi. 产卵, 大量生产",n:10/v:90,1,0,toefl gre,9953,6476,spawn
prelude,prelude,'prelju:d,"n. music that precedes a fugue or introduces an act in an opera
v. serve as a prelude or opening to
v. play as a prelude","n. 前奏, 序幕, 序诗, 前奏曲
vi. 作为前奏
vt. 作为...的开头",n:100,1,0,toefl ielts gre,9954,11839,prelude
elastic,elastic,i'læstik,"n. a fabric made of yarns containing an elastic material
a. capable of resuming original shape after stretching or compression; springy
s. able to adjust readily to different conditions","n. 松紧带, 橡皮筋
a. 有弹性的, 能伸缩的, 可通融的",j:74/n:26,1,0,cet4 cet6 ky ielts,9955,11772,elastic
vanity,vanity,'væniti,n. the quality of being valueless or futile,"n. 虚荣心, 虚无, 自负, 空虚, 时髦的小摆饰",n:100,1,0,cet4 cet6 ky toefl ielts gre,9956,9493,vanity
tasty,tasty,'teisti,a. pleasing to the sense of taste,"a. 好吃的, 可口的",j:100,1,0,gk toefl gre,9957,8471,tasty
staggering,staggering,'stægәriŋ,"v walk as if unable to control one's movements
v walk with great difficulty
v to arrange in a systematic order
v astound or overwhelm, as with shock
s so surprisingly impressive as to stun or overwhelm","a. 蹒跚的, 巨大的, 惊人的
[电] 参差",j:100,2,0,ky toefl,9958,9598,staggering
savour,savour,'seivә,"n the taste experience when a savoury condiment is taken into the mouth
v have flavor; taste of something
v give taste to
v taste appreciatively
v derive or receive pleasure from; get enjoyment from; take pleasure in","n. 滋味, 气味, 食欲
vi. 有...的滋味
vt. 品味, 加调味品于, 使有风味, 尝到",v:100,1,0,,9959,40287,savour
treacherous,treacherous,'tretʃәrәs,s. dangerously unstable and unpredictable,"a. 不可信任的, 危险的, 背叛的, 不可靠的
[法] 奸诈的, 背叛的, 背信弃义的",j:100,1,0,toefl gre,9960,10946,treacherous
thriller,thriller,'θrilә,n. a suspenseful adventure story or play or movie,"n. 使人激动的东西, 使人毛骨悚然的东西, 使人毛骨悚然的小说",n:100,2,0,gk ielts,9961,8642,thriller
stale,stale,steil,"v. urinate, of cattle and horses
a. lacking freshness, palatability, or showing deterioration from age","n. 尿
a. 不新鲜的, 陈腐的, 疲惫的, 陈旧的
vt. 使变旧, 走味
vi. 变陈旧, 走味, 失时效, 撒尿",j:100,1,0,cet4 cet6 ky toefl ielts gre,9963,9924,stale
rarity,rarity,'rєәrәti,"n. noteworthy scarcity
n. a rarified quality","n. 稀罕, 罕有, 珍奇, 稀薄",n:100,1,0,,9964,12100,rarity
oust,oust,aust,"v. remove from a position or office
v. remove and replace","vt. 逐出, 罢黜, 剥夺, 驱逐
[法] 驱逐, 剥夺, 免职",v:100,2,0,toefl ielts gre,9965,9709,oust
mesh,mesh,meʃ,"n. the number of openings per linear inch of a screen; measures size of particles
n. the act of interlocking or meshing
v. work together in harmony","n. 网孔, 网丝, 网眼, 网状物, 圈套, 陷阱, 啮合
vt. 以网捕捉, 啮合, 使缠住
vi. 落网, 相啮合",v:11/n:89,1,0,cet6 ielts gre,9966,7709,mesh
whisk,whisk,hwisk,"n. a mixer incorporating a coil of wires; used for whipping eggs or cream
n. a small short-handled broom used to brush clothes
v. move somewhere quickly
v. move quickly and nimbly","n. 掸, 扫帚, 毛掸子, 搅拌器, 拂
vt. 扫, 拂, 挥动, 迅速移动, 搅拌
vi. 飞奔",n:11/v:89,2,0,,9969,6314,whisk
underside,underside,'ʌndәsaid,n the lower side of anything,"n. 下面, 下侧, 底面",n:100,1,0,,9970,11090,underside
telegram,telegram,'teli^ræm,n. a message transmitted by telegraph,"n. 电报, 一封电报
[计] 电报",n:100,1,0,gk cet4 cet6 ky,9971,12224,telegram
permissible,permissible,pә'misәbl,"a. that may be permitted especially as according to rule
s. that may be accepted or conceded","a. 可允许的, 可容许程度的
[机] 容许, 允许",j:100,1,0,cet6 toefl ielts,9972,12774,permissible
knob,knob,nɒb,"n. a circular rounded projection or protuberance
n. a round handle
n. an ornament in the shape of a ball on the hilt of a sword or dagger","n. 把手, 瘤, 旋钮, 球形突出物
vt. 使有球形突出物
vi. 鼓起",n:100,1,0,cet4 cet6 ky ielts,9973,7863,knob
hose,hose,hәuz,"n. man's close-fitting garment of the 16th and 17th centuries covering the legs and reaching up to the waist; worn with a doublet
n. a flexible pipe for conveying a liquid or gas
v. water with a hose","n. 水管, 橡皮软管, 长统袜
vt. 用水管浇",v:7/n:93,1,0,cet6 ky ielts,9974,6226,hose
greasy,greasy,'gri:zi,"s. containing an unusual amount of grease or oil
s. smeared or soiled with grease or oil","a. 油腻的, 含脂肪多的",j:100,1,0,toefl,9975,9740,greasy
flip,flip,flip,"n. hot or cold alcoholic mixed drink containing a beaten egg
n. a sudden, quick movement
n. the act of flipping a coin
n. a dive in which the diver somersaults before entering the water","vt. 掷, 弹, 轻击, 空翻
vi. 用指轻弹, 抽打, 蹦跳
n. 抛, 弹, 筋斗
a. 无礼的
[计] 翻转",n:20/v:80,2,0,toefl ielts gre,9976,3922,flip
benevolent,benevolent,bi'nevәlәnt,"a. intending or showing kindness
s. generous in providing aid to others","a. 善意的, 慈善的",j:100,1,0,toefl gre,9977,11475,benevolent
airborne,airborne,'єәbɒ:n,s. moved or conveyed by or through air,"a. 升空的, 空运的, 空中传播的, 空降的",j:100,1,0,toefl gre,9978,7134,airborne
insane,insane,in'sein,a. afflicted with or characteristic of mental derangement,"a. 患精神病的, 极愚蠢的
[医] 神经错乱的",j:100,2,0,cet6 toefl ielts gre,9980,6471,insane
influx,influx,'inflʌks,n the process of flowing in,"n. 流入, 河口, 汇集
[医] 注入, 流入",n:100,1,0,toefl ielts gre,9981,8583,influx
